date,open,low,high,close,volume
2018-08-03,"1,439.97","1,407.43","1,473.84","1,441.36",445.04423861
2018-08-04,"1,464.08","1,361.24","1,464.08","1,381",632.97578424
2018-08-05,"1,381","1,375.99","1,456","1,423.01",369.34100591
2018-08-06,"1,435.97","1,361.62","1,444.4","1,381",990.69420169
2018-08-07,"1,381.06","1,200.07","1,429.53","1,200.07","1,935.34180607"
2018-08-08,"1,200.18","1,150.01","1,249.95","1,185","1,202.21108631"
2018-08-09,"1,190.96","1,130.06","1,274.6","1,199.27","1,141.27625305"
2018-08-10,"1,198.41","1,083","1,198.99","1,112.9","1,193.58660253"
2018-08-11,"1,092.21","1,057","1,158.34","1,139.91","1,050.51556947"
2018-08-12,"1,139.9","1,115.06","1,161.45","1,144.9",217.54910709
2018-08-13,"1,129.15",951.03,"1,174.78","1,003.48","1,946.06522624"
2018-08-14,989.31,955.11,"1,085","1,062.76","1,307.57086783"
2018-08-15,"1,062.7","1,036.01","1,149.36","1,069.99","1,181.44514396"
2018-08-16,"1,065.57","1,040.17","1,099","1,075",589.32475228
2018-08-17,"1,093.7","1,075","1,187.57","1,149.93","1,558.01472843"
2018-08-18,"1,123.02","1,046.17","1,149.92","1,078.13","1,173.12764961"
2018-08-19,"1,099.31","1,065.02","1,112.99","1,099.93",474.57289415
2018-08-20,"1,099.85","1,010.01","1,099.93","1,039.24",716.70087377
2018-08-21,"1,039","1,033.08","1,120","1,086.19","1,597.15883731"
2018-08-22,"1,099.85","1,020.95","1,100","1,050","1,088.32486911"
2018-08-23,"1,045.15","1,038.02","1,103.98","1,083.27",564.17427365
2018-08-24,"1,083.25","1,051.21","1,109.99","1,097.79","1,072.04504653"
2018-08-25,"1,098","1,055.02","1,104.99","1,059.07",635.79641103
2018-08-26,"1,070.07","1,055.02","1,091.54","1,067.1",198.95737491
2018-08-27,"1,083.93","1,060.04","1,131","1,102.55",958.84867437
2018-08-28,"1,125.73","1,098","1,200","1,149.16","1,363.67668712"
2018-08-29,"1,149.11","1,130","1,189","1,140.13",639.4840992
2018-08-30,"1,142.97","1,104","1,165.89","1,150",620.56197187
2018-08-31,"1,150","1,132.81","1,219","1,218",812.27688089
2018-09-01,"1,217.99","1,200.57","1,285","1,250.07",724.29766519
2018-09-02,"1,264.95","1,215.12","1,270.44","1,220.01",690.63509076
2018-09-03,"1,220.08","1,220","1,277.95","1,271.06",907.99088083
2018-09-04,"1,256.34","1,256.34","1,348.9","1,313","1,378.39949996"
2018-09-05,"1,313","1,060","1,330","1,090.86","2,592.58709793"
2018-09-06,"1,099.93","1,060.28","1,130.01","1,125",817.43640165
2018-09-07,"1,125","1,065.01","1,129","1,084.53",783.56485846
2018-09-08,"1,095.45","1,021","1,124.94","1,048.52",747.74599293
2018-09-09,"1,047.99","1,020","1,108","1,071.46",864.59276807
2018-09-10,"1,072","1,033.55","1,098.46","1,050","1,004.79046566"
2018-09-11,"1,046.09",973,"1,075.96",989.02,"2,186.61903289"
2018-09-12,995,920.02,"1,044.99","1,032.33","2,176.78971897"
2018-09-13,"1,031.97","1,010","1,065","1,056","1,248.02311467"
2018-09-14,"1,055.39","1,019","1,120","1,098.93","1,310.76811484"
2018-09-15,"1,086.73","1,040","1,124.85","1,045.5",582.64021625
2018-09-16,"1,069.91","1,046.07","1,099.04","1,088",455.37028234
2018-09-17,"1,070.02",970.01,"1,087.9",994.98,946.19652829
2018-09-18,995,972,"1,049.99","1,020","1,116.72780697"
2018-09-19,"1,026.93",990,"1,050","1,015","1,118.83918602"
2018-09-20,"1,022.9","1,015.08","1,099.88","1,064.47","1,083.58949467"
