date,open,low,high,close,volume
2019-03-01,0.82,0.79,0.86,0.8,"828,772.76713187"
2019-03-02,0.8,0.77,0.83,0.81,"617,356.82777928"
2019-03-03,0.81,0.74,0.82,0.74,"569,112.66163056"
2019-03-04,0.75,0.73,0.77,0.76,"291,437.31572471"
2019-03-05,0.76,0.76,0.84,0.81,"1,527,148.468695"
2019-03-06,0.81,0.79,0.81,0.79,"306,102.24883192"
2019-03-07,0.79,0.78,0.95,0.91,"1,576,253.1618648"
2019-03-08,0.91,0.82,0.94,0.91,"1,844,806.9660508"
2019-03-09,0.91,0.88,0.93,0.9,"980,968.98122036"
2019-03-10,0.91,0.89,0.93,0.91,"343,100.43343028"
2019-03-11,0.92,0.84,0.93,0.86,"1,114,226.3999721"
2019-03-12,0.86,0.85,0.92,0.89,"432,596.66033363"
2019-03-13,0.91,0.87,0.92,0.87,"316,332.28581624"
2019-03-14,0.89,0.86,0.9,0.9,"408,532.17467543"
2019-03-15,0.88,0.88,0.94,0.92,"1,079,525.5057849"
2019-03-16,0.92,0.9,0.93,0.91,"138,234.05951916"
2019-03-17,0.92,0.91,0.96,0.96,"273,716.48033272"
2019-03-18,0.96,0.94,1.0,0.96,"770,895.45285088"
2019-03-19,0.96,0.92,0.97,0.94,"669,116.65595783"
2019-03-20,0.92,0.91,0.98,0.94,"708,594.35746917"
2019-03-21,0.94,0.9,0.97,0.93,"625,266.05724848"
2019-03-22,0.94,0.93,0.97,0.96,"840,667.11540724"
2019-03-23,0.94,0.94,0.96,0.94,"173,571.54108053"
2019-03-24,0.96,0.96,1.02,0.98,"1,443,867.5042021"
2019-03-25,0.99,0.92,1.0,0.93,"1,067,691.9447985"
2019-03-26,0.93,0.91,0.96,0.96,"261,836.31947229"
2019-03-27,0.95,0.95,1.19,1.19,"1,448,290.8689767"
2019-03-28,1.19,1.07,1.33,1.12,"2,919,889.9834948"
2019-03-29,1.12,1.04,1.14,1.08,"561,560.68443875"
2019-03-30,1.06,1.02,1.09,1.05,"267,032.34592919"
2019-03-31,1.04,1.01,1.14,1.06,"2,277,051.9354191"
2019-04-01,1.05,1.02,1.09,1.05,"879,283.0028813"
2019-04-02,1.05,1.04,1.15,1.08,"2,002,384.5043732"
2019-04-03,1.08,1.07,1.15,1.11,"1,233,695.2679995"
2019-04-04,1.11,1.09,1.13,1.13,"1,131,837.9331673"
2019-04-05,1.13,1.1,1.14,1.12,"347,739.27729025"
2019-04-06,1.13,1.1,1.14,1.14,"620,700.06474928"
2019-04-07,1.12,1.12,1.19,1.14,"977,928.95885618"
2019-04-08,1.15,1.1,1.15,1.1,"943,263.52509169"
2019-04-09,1.11,1.05,1.14,1.09,"1,466,912.2151152"
2019-04-10,1.09,1.01,1.11,1.04,"1,017,659.5716733"
2019-04-11,1.02,0.95,1.04,0.96,"1,006,105.3391461"
2019-04-12,0.99,0.96,1.03,1.02,"678,771.50017941"
2019-04-13,1.02,1.01,1.09,1.07,"859,315.35489317"
2019-04-14,1.07,1.03,1.07,1.06,"212,892.92558696"
2019-04-15,1.06,0.98,1.07,1.01,"1,152,509.7789783"
2019-04-16,1.0,0.99,1.07,1.06,"488,412.04853262"
2019-04-17,1.04,1.02,1.06,1.04,"139,036.48558851"
2019-04-18,1.04,1.03,1.06,1.04,"149,234.88559661"
2019-04-19,1.05,1.04,1.13,1.12,"1,553,655.8915293"
2019-04-20,1.12,1.06,1.12,1.07,"372,598.31260766"
2019-04-21,1.08,1.02,1.09,1.02,"775,615.86822776"
2019-04-22,1.02,1.02,1.06,1.05,"144,646.14861373"
2019-04-23,1.06,1.02,1.08,1.03,"534,727.66094173"
2019-04-24,1.03,0.97,1.05,0.99,"1,060,113.5410233"
2019-04-25,0.98,0.89,1.02,0.93,"1,207,063.1986408"
2019-04-26,0.95,0.88,1.0,0.93,"479,800.71928999"
2019-04-27,0.92,0.91,0.99,0.95,"174,601.09344336"
2019-04-28,0.94,0.91,0.97,0.94,"117,446.67543561"
2019-04-29,0.95,0.9,0.96,0.92,"154,466.89093435"
2019-04-30,0.92,0.9,0.98,0.96,"314,528.37927652"
2019-05-01,0.95,0.94,0.97,0.95,"123,328.10448867"
2019-05-02,0.96,0.94,0.98,0.97,"146,973.38184822"
2019-05-03,0.96,0.94,1.0,0.95,"352,985.0825728"
2019-05-04,0.95,0.89,0.96,0.96,"456,959.85247978"
2019-05-05,0.96,0.92,0.97,0.95,"149,274.50733362"
2019-05-06,0.93,0.92,0.97,0.95,"348,572.87144914"
2019-05-07,0.96,0.91,0.97,0.94,"233,538.94356292"
2019-05-08,0.92,0.92,0.96,0.93,"275,566.55246356"
2019-05-09,0.92,0.85,0.95,0.86,"980,154.39675859"
2019-05-10,0.88,0.88,0.92,0.89,"376,069.68728405"
2019-05-11,0.89,0.88,0.97,0.95,"841,024.54847903"
2019-05-12,0.94,0.87,0.96,0.92,"1,229,987.7644343"
2019-05-13,0.9,0.9,0.98,0.92,"1,440,186.084999"
2019-05-14,0.93,0.92,1.0,1.0,"1,241,626.7652693"
2019-05-15,1.0,0.99,1.18,1.07,"4,322,300.2968082"
2019-05-16,1.05,0.94,1.15,0.98,"3,834,133.8642301"
2019-05-17,1.0,0.95,1.06,1.06,"1,872,932.9569974"
2019-05-18,1.04,1.03,1.09,1.07,"1,052,489.2626495"
2019-05-19,1.09,1.03,1.1,1.05,"816,474.4168185"
2019-05-20,1.04,1.0,1.06,1.04,"772,450.71686862"
2019-05-21,1.03,1.03,1.12,1.09,"1,785,679.7929759"
2019-05-22,1.11,1.05,1.15,1.06,"2,088,307.7719179"
2019-05-23,1.07,1.04,1.22,1.14,"2,885,990.4346918"
2019-05-24,1.14,1.12,1.18,1.14,"909,441.19053939"
2019-05-25,1.14,1.13,1.19,1.16,"482,181.32966204"
2019-05-26,1.15,1.12,1.16,1.15,"1,037,766.0804745"
2019-05-27,1.15,1.12,1.18,1.15,"865,055.49115122"
2019-05-28,1.13,1.12,1.19,1.17,"999,485.57264118"
2019-05-29,1.16,1.14,1.25,1.22,"1,311,398.7590382"
2019-05-30,1.22,1.11,1.23,1.11,"1,827,124.7886409"
2019-05-31,1.1,1.1,1.19,1.18,"653,849.40067149"
2019-06-01,1.16,1.16,1.19,1.16,"288,278.56586138"
2019-06-02,1.18,1.16,1.21,1.2,"334,071.69332685"
2019-06-03,1.19,1.07,1.2,1.07,"1,701,951.9011038"
2019-06-04,1.07,1.0,1.13,1.05,"806,112.9319797"
2019-06-05,1.06,1.03,1.1,1.07,"396,315.33312643"
2019-06-06,1.08,1.07,1.15,1.11,"712,754.63091326"
2019-06-07,1.11,1.11,1.16,1.15,"548,977.68279655"
2019-06-08,1.15,1.13,1.2,1.18,"1,102,107.6848054"
2019-06-09,1.18,1.1,1.2,1.12,"794,763.86064652"
2019-06-10,1.12,1.11,1.17,1.15,"207,624.23978376"
2019-06-11,1.14,1.11,1.16,1.15,"486,583.10540029"
2019-06-12,1.13,1.12,1.15,1.14,"157,355.3555947"
2019-06-13,1.13,1.1,1.15,1.13,"452,800.44717356"
2019-06-14,1.13,1.06,1.13,1.12,"719,581.31757961"
2019-06-15,1.1,1.1,1.15,1.12,"477,161.83463241"
2019-06-16,1.12,1.07,1.13,1.09,"900,450.21430355"
2019-06-17,1.1,1.07,1.12,1.08,"1,063,850.1875225"
2019-06-18,1.07,1.06,1.1,1.08,"508,352.14850135"
2019-06-19,1.09,1.06,1.13,1.11,"936,916.35624767"
2019-06-20,1.09,1.07,1.12,1.09,"604,503.84958694"
2019-06-21,1.1,1.06,1.11,1.07,"1,324,470.0824959"
2019-06-22,1.07,1.02,1.08,1.05,"1,296,279.8619783"
2019-06-23,1.05,1.0,1.1,1.02,"1,952,840.8073146"
2019-06-24,1.04,1.02,1.07,1.04,"408,992.03139428"
2019-06-25,1.04,1.0,1.05,1.02,"1,200,416.1949933"
2019-06-26,1.03,0.91,1.05,0.96,"2,868,117.1862567"
2019-06-27,0.96,0.82,0.98,0.87,"2,118,988.8339207"
2019-06-28,0.87,0.85,0.92,0.9,"1,070,091.9287103"
2019-06-29,0.9,0.88,1.0,0.99,"1,115,102.2275367"
2019-06-30,0.99,0.91,1.01,0.97,"768,023.96910186"
2019-07-01,0.95,0.9,0.98,0.9,"689,882.81216045"
2019-07-02,0.9,0.86,0.92,0.91,"1,019,226.1681075"
2019-07-03,0.91,0.88,1.09,1.07,"6,079,913.0526595"
2019-07-04,1.06,1.01,1.19,1.1,"5,653,832.8825121"
2019-07-05,1.11,1.03,1.17,1.03,"1,411,102.1981065"
2019-07-06,1.03,1.0,1.05,1.04,"1,160,153.550346"
2019-07-07,1.04,0.99,1.04,0.99,"678,958.40205954"
2019-07-08,1.01,0.95,1.01,0.99,"1,412,553.6580922"
2019-07-09,0.99,0.98,1.03,0.98,"870,129.3101615"
2019-07-10,0.99,0.93,1.01,0.93,"1,947,091.5776334"
2019-07-11,0.93,0.87,0.95,0.9,"1,531,930.8716284"
2019-07-12,0.9,0.89,0.94,0.91,"612,044.04498876"
2019-07-13,0.93,0.87,0.93,0.9,"532,605.56686648"
2019-07-14,0.89,0.79,0.92,0.84,"2,476,630.1643104"
2019-07-15,0.84,0.8,0.85,0.82,"783,952.79099192"
2019-07-16,0.82,0.72,0.84,0.72,"1,126,914.2563508"
2019-07-17,0.74,0.72,0.81,0.77,"1,080,952.976647"
2019-07-18,0.77,0.75,0.85,0.82,"908,646.04373117"
2019-07-19,0.84,0.82,0.98,0.91,"1,724,443.6689037"
2019-07-20,0.92,0.89,0.93,0.9,"481,726.56063198"
2019-07-21,0.91,0.86,0.93,0.89,"575,057.28609498"
2019-07-22,0.89,0.86,0.9,0.89,"504,872.44664726"
2019-07-23,0.88,0.77,0.9,0.78,"1,492,763.6970063"
2019-07-24,0.77,0.77,0.82,0.82,"435,451.33413581"
2019-07-25,0.82,0.78,0.86,0.81,"633,358.2277918"
2019-07-26,0.81,0.79,0.82,0.81,"289,462.11065241"
2019-07-27,0.82,0.77,0.82,0.79,"595,103.78886152"
2019-07-28,0.8,0.77,0.81,0.8,"308,723.14827268"
2019-07-29,0.8,0.77,0.8,0.79,"376,888.15547495"
2019-07-30,0.78,0.77,0.8,0.79,"495,710.43936133"
2019-07-31,0.79,0.77,0.8,0.78,"533,371.10315295"
2019-08-01,0.79,0.76,0.79,0.78,"548,687.52581185"
2019-08-02,0.77,0.76,0.81,0.8,"516,508.98530599"
2019-08-03,0.8,0.77,0.83,0.78,"466,535.23014429"
2019-08-04,0.77,0.75,0.79,0.76,"765,147.23605607"
2019-08-05,0.76,0.75,0.78,0.76,"906,468.40367772"
2019-08-06,0.77,0.75,0.77,0.76,"848,165.37663821"
2019-08-07,0.75,0.75,0.82,0.81,"1,263,011.6688811"
2019-08-08,0.81,0.78,0.82,0.8,"849,081.70955198"
2019-08-09,0.79,0.78,0.84,0.8,"1,318,093.6381963"
2019-08-10,0.81,0.75,0.81,0.78,"1,071,672.2713942"
2019-08-11,0.79,0.76,0.81,0.79,"250,822.08596564"
2019-08-12,0.79,0.77,0.81,0.78,"306,789.88123559"
2019-08-13,0.78,0.76,0.8,0.77,"335,370.74205317"
2019-08-14,0.77,0.7,0.78,0.73,"896,007.45558932"
2019-08-15,0.73,0.67,0.73,0.71,"745,800.44929841"
2019-08-16,0.71,0.68,0.72,0.7,"411,606.65242027"
2019-08-17,0.69,0.67,0.72,0.7,"529,999.12548129"
2019-08-18,0.7,0.69,0.73,0.72,"361,351.32906748"
2019-08-19,0.72,0.72,0.76,0.74,"429,287.33129506"
2019-08-20,0.74,0.67,0.74,0.68,"1,313,344.4797518"
2019-08-21,0.68,0.65,0.7,0.67,"462,059.70521043"
2019-08-22,0.68,0.65,0.71,0.7,"478,390.75178214"
2019-08-23,0.68,0.68,0.74,0.74,"806,582.11148725"
2019-08-24,0.74,0.7,0.76,0.75,"1,330,350.9553985"
2019-08-25,0.74,0.71,0.76,0.72,"401,533.58302583"
2019-08-26,0.71,0.7,0.72,0.71,"1,064,002.8036487"
2019-08-27,0.71,0.7,0.72,0.7,"176,030.06912636"
2019-08-28,0.7,0.63,0.72,0.65,"2,150,111.9449514"
2019-08-29,0.65,0.62,0.65,0.65,"933,396.17643642"
2019-08-30,0.65,0.63,0.66,0.65,"161,813.13536569"
2019-08-31,0.65,0.63,0.65,0.64,"161,813.13536569"
2019-09-01,0.65,0.62,0.65,0.63,"155,204.11322319"
2019-09-02,0.63,0.62,0.65,0.64,"482,932.2885462"
2019-09-03,0.65,0.63,0.7,0.7,"812,666.20719362"
2019-09-04,0.7,0.66,0.72,0.7,"1,643,961.5017629"
2019-09-05,0.7,0.64,0.7,0.65,"797,199.07329946"
2019-09-06,0.64,0.61,0.65,0.62,"860,051.09309467"
2019-09-07,0.61,0.61,0.64,0.64,"463,390.52236733"
2019-09-08,0.64,0.62,0.64,0.62,"252,526.77271218"
2019-09-09,0.63,0.62,0.66,0.65,"577,722.09960683"
2019-09-10,0.64,0.62,0.65,0.63,"237,095.73103277"
2019-09-11,0.63,0.61,0.64,0.61,"673,139.7219706"
2019-09-12,0.61,0.6,0.63,0.61,"945,420.73649753"
2019-09-13,0.61,0.6,0.62,0.6,"886,256.31557536"
2019-09-14,0.61,0.6,0.63,0.63,"454,718.72111079"
2019-09-15,0.63,0.62,0.64,0.62,"254,052.87088676"
2019-09-16,0.64,0.61,0.64,0.63,"234,635.81767318"
2019-09-17,0.62,0.62,0.65,0.65,"1,029,650.0925797"
2019-09-18,0.65,0.63,0.67,0.64,"1,498,546.6635043"
2019-09-19,0.64,0.63,0.65,0.64,"449,438.32859162"
2019-09-20,0.65,0.64,0.67,0.65,"886,526.59022347"
2019-09-21,0.66,0.63,0.67,0.64,"223,787.36804336"
2019-09-22,0.64,0.62,0.65,0.63,"161,000.15312079"
2019-09-23,0.64,0.6,0.64,0.62,"703,151.72418008"
2019-09-24,0.62,0.52,0.62,0.54,"1,974,977.2600127"
2019-09-25,0.53,0.52,0.56,0.54,"622,084.71451992"
2019-09-26,0.54,0.5,0.59,0.54,"1,054,019.6012124"
2019-09-27,0.54,0.52,0.55,0.55,"718,460.61884317"
2019-09-28,0.55,0.52,0.55,0.54,"309,862.9930743"
2019-09-29,0.54,0.51,0.54,0.53,"694,444.61560208"
2019-09-30,0.51,0.51,0.55,0.54,"511,068.51173561"
2019-10-01,0.53,0.53,0.55,0.54,"402,462.1216118"
2019-10-02,0.53,0.53,0.55,0.55,"293,985.834771"
2019-10-03,0.55,0.54,0.58,0.57,"768,670.55957924"
2019-10-04,0.57,0.56,0.6,0.58,"988,226.09766091"
2019-10-05,0.58,0.57,0.6,0.58,"125,779.08229304"
2019-10-06,0.58,0.54,0.59,0.56,"440,417.64456754"
2019-10-07,0.56,0.54,0.6,0.59,"818,320.94401802"
2019-10-08,0.59,0.59,0.64,0.62,"1,221,420.1355866"
2019-10-09,0.61,0.58,0.63,0.6,"867,534.34277542"
2019-10-10,0.6,0.57,0.61,0.57,"408,899.90505696"
2019-10-11,0.58,0.56,0.62,0.61,"1,166,822.2835267"
2019-10-12,0.61,0.6,0.62,0.62,"473,562.07620826"
2019-10-13,0.62,0.61,0.63,0.61,"170,776.67611556"
2019-10-14,0.62,0.61,0.64,0.63,"558,263.5033118"
2019-10-15,0.63,0.59,0.65,0.64,"1,341,144.4048352"
2019-10-16,0.64,0.6,0.65,0.6,"1,168,844.2439417"
2019-10-17,0.59,0.59,0.62,0.61,"753,584.87542452"
2019-10-18,0.6,0.57,0.6,0.57,"1,228,563.3904606"
2019-10-19,0.57,0.56,0.6,0.57,"797,198.03664853"
2019-10-20,0.57,0.56,0.58,0.56,"354,297.34639263"
2019-10-21,0.58,0.56,0.58,0.58,"272,375.58818008"
2019-10-22,0.58,0.55,0.59,0.56,"866,035.96715823"
2019-10-23,0.56,0.5,0.57,0.52,"1,941,807.2528984"
2019-10-24,0.52,0.5,0.54,0.53,"361,925.66814757"
2019-10-25,0.53,0.52,0.62,0.62,"3,263,431.4719945"
2019-10-26,0.61,0.57,0.62,0.6,"1,586,028.1688616"
2019-10-27,0.59,0.58,0.62,0.61,"424,303.25594955"
2019-10-28,0.61,0.59,0.61,0.61,"139,902.0948677"
2019-10-29,0.6,0.59,0.61,0.59,"354,636.18286378"
2019-10-30,0.6,0.57,0.6,0.59,"378,616.1233142"
2019-10-31,0.59,0.58,0.61,0.59,"464,555.35155304"
2019-11-01,0.6,0.59,0.61,0.61,"629,657.3061802"
2019-11-02,0.59,0.59,0.61,0.61,"176,192.12858629"
2019-11-03,0.61,0.59,0.61,0.59,"33,062.1103607"
2019-11-04,0.59,0.59,0.61,0.6,"588,507.0903026"
