date,open,low,high,close,volume
2018-12-26,"3,698","3,265","3,700","3,330",426.52874332
2018-12-27,"3,369","2,800.01","3,429.34","3,000.12",742.49210254
2018-12-28,"2,915","2,892","3,490","3,334.68",581.7526299
2018-12-29,"3,302.01","3,014.01","3,358","3,151",615.95680583
2018-12-30,"3,105","3,031.06","3,239.95","3,082.01",48.26966434
2018-12-31,"3,082","2,850.01","3,220","3,209.96",286.97907041
2019-01-01,"3,014","3,000","3,209","3,095",129.79303561
2019-01-02,"3,095","3,065","3,395.99","3,216",250.55897422
2019-01-03,"3,216","3,024.01","3,298.99","3,106",181.52461404
2019-01-04,"3,199.5","3,000","3,243.65","3,144",121.16097556
2019-01-05,"3,120","3,014","3,184","3,056.75",95.80648801
2019-01-06,"3,115","3,056","3,245.26","3,115.11",154.72499677
2019-01-07,"3,175","3,061","3,180","3,061",94.7425655
2019-01-08,"3,112","3,050","3,134.99","3,078.47",195.20309977
2019-01-09,"3,116.99","3,025.06","3,130","3,062.5",66.34106605
2019-01-10,"3,063.01","2,402.02","3,109.89","2,499.71",579.91735432
2019-01-11,"2,500","2,440.99","2,669.98","2,629",133.86930399
2019-01-12,"2,629.88","2,503.01","2,669.72","2,599.84",158.6538624
2019-01-13,"2,589","2,322.51","2,589","2,430.01",148.17227112
2019-01-14,"2,411","2,372.01","2,609.99","2,515.19",289.38647233
2019-01-15,"2,515.16","2,351.01","2,572.99","2,381.96",171.85524085
2019-01-16,"2,479.97","2,361.01","2,499.99","2,385.5",50.55405356
2019-01-17,"2,375.97","2,375.26","2,524.99","2,488.16",116.23068972
2019-01-18,"2,441","2,400","2,486.08","2,454.57",34.37379714
2019-01-19,"2,455.17","2,455.17","2,520","2,491.97",100.20713539
2019-01-20,"2,464","2,333.03","2,499.5","2,424.97",137.80599571
2019-01-21,"2,419.97","2,306.01","2,420","2,327.04",78.10681548
2019-01-22,"2,352","2,252.16","2,500","2,450.06",170.51702558
2019-01-23,"2,455.05","2,402","2,570","2,410.03",187.27386299
2019-01-24,"2,447.97","2,400","2,472.98","2,412.03",119.52024586
2019-01-25,"2,413.27","2,346","2,455.77","2,372.92",51.6885292
2019-01-26,"2,417.97","2,334","2,439.01","2,393.67",52.62131301
2019-01-27,"2,334.28","2,127.78","2,379.97","2,127.78",186.75257455
2019-01-28,"2,122.18","2,003.04","2,150.07","2,038.02",208.47502956
2019-01-29,"2,010.21","2,010","2,119.83","2,113.89",84.26104751
2019-01-30,"2,113.49","2,037.63","2,364.99","2,246",220.40636865
2019-01-31,"2,246.07","2,105.22","2,295.22","2,147.97",105.80630392
2019-02-01,"2,147.97","2,100.01","2,249.99","2,215",126.30298664
2019-02-02,"2,195","2,195","2,293","2,265.29",97.68265139
2019-02-03,"2,265.03","2,170.77","2,269.99","2,195.5",196.25896869
2019-02-04,"2,268.97","2,190.12","2,269.98","2,210",38.52758989
2019-02-05,"2,253.22","2,070.02","2,259.89","2,117.86",124.21421156
2019-02-06,"2,118.99","2,100","2,279.99","2,217.97",239.89182667
2019-02-07,"2,131.03","2,090.01","2,224.79","2,176.45",30.18113261
2019-02-08,"2,180","2,179.97","2,439","2,389.13",350.39958674
2019-02-09,"2,433.05","2,315.02","2,433.05","2,389.9",54.61843395
2019-02-10,"2,337","2,260","2,398.98","2,302.03",72.89855931
2019-02-11,"2,304","2,255.1","2,360","2,255.28",88.84650045
2019-02-12,"2,262","2,261.01","2,374.99","2,360",75.01405404
2019-02-13,"2,360","2,277","2,368.71","2,283",59.99874312
2019-02-14,"2,329.48","2,250.52","2,331.94","2,285.03",41.67994902
2019-02-15,"2,320","2,255.21","2,320","2,299",34.77961007
2019-02-16,"2,297","2,270.01","2,324.99","2,319",41.11885931
2019-02-17,"2,319","2,290","2,450","2,450",161.58710942
2019-02-18,"2,380.02","2,380.02","2,849.99","2,713",626.10565339
2019-02-19,"2,787","2,609.03","2,898.99","2,665.03",616.44371671
2019-02-20,"2,716.7","2,665.03","2,849","2,746",408.84769156
2019-02-21,"2,792","2,630.06","2,798.47","2,704.99",330.20358643
2019-02-22,"2,685","2,650","2,743.99","2,690",72.27747461
2019-02-23,"2,663","2,651.79","2,950","2,900.03",264.28724836
2019-02-24,"2,900.03","2,416.01","2,900.03","2,455.01",402.06063384
2019-02-25,"2,482","2,451.2","2,627.25","2,506",125.45831612
2019-02-26,"2,492.03","2,450.01","2,586.99","2,510.73",250.96362095
2019-02-27,"2,509.48","2,420.03","2,510.99","2,445.12",97.65031111
2019-02-28,"2,493.86","2,451.04","2,550","2,524.45",155.65460205
2019-03-01,"2,490.03","2,490","2,563","2,539.97",54.42372673
2019-03-02,"2,539.23","2,475.01","2,548","2,512.07",70.35638381
2019-03-03,"2,509.43","2,341.06","2,546.88","2,374.01",203.59517015
2019-03-04,"2,375","2,352.01","2,435.96","2,435.44",57.85437842
2019-03-05,"2,391.27","2,385.63","2,548","2,490.03",102.80970345
2019-03-06,"2,529.97","2,490","2,537","2,509",163.70918055
2019-03-07,"2,505","2,470","2,534.15","2,475",137.29132729
2019-03-08,"2,499","2,413","2,528.46","2,461.35",143.2576158
2019-03-09,"2,503.35","2,473.04","2,590","2,549.93",154.1459175
2019-03-10,"2,520","2,500","2,550","2,501",81.15469879
2019-03-11,"2,500","2,400.1","2,530.97","2,400.26",53.40053699
2019-03-12,"2,400.26","2,400.23","2,488.99","2,469.99",83.55943697
2019-03-13,"2,469.84","2,425.1","2,560","2,535.76",53.79989774
2019-03-14,"2,492.1","2,470.05","2,569.52","2,504.55",60.23814415
2019-03-15,"2,509.41","2,503.03","3,050","2,930",771.06750239
2019-03-16,"2,906.85","2,709.06","2,995","2,829.97",212.95180322
2019-03-17,"2,789.03","2,789.03","3,143","3,005.65",390.50963186
2019-03-18,"3,051.6","2,959","3,090","2,999.97",282.79349057
2019-03-19,"3,000","2,950","3,034.97","2,950.01",69.91371807
2019-03-20,"2,997.32","2,907.26","2,997.32","2,919.5",59.70086845
2019-03-21,"2,919.53","2,790","2,968.29","2,898.99",186.59449914
2019-03-22,"2,880","2,865.03","3,128.99","3,104.67",196.27463601
2019-03-23,"3,130","3,054","3,198.99","3,065.61",70.96851622
2019-03-24,"3,065.58","3,065.03","3,129.97","3,119.97",62.36046172
2019-03-25,"3,115","2,935.3","3,120","2,936.07",96.89072514
2019-03-26,"2,936.24","2,900","3,120","3,058.01",191.14803984
2019-03-27,"3,058.03","3,054.99","3,215.58","3,140",220.97764607
2019-03-28,"3,140","3,060.02","3,199.99","3,146.45",100.13981484
2019-03-29,"3,146.08","3,060","3,149.22","3,100.02",90.70977836
2019-03-30,"3,060.28","3,035","3,193.99","3,189.37",272.90893862
2019-03-31,"3,189.95","3,055.01","3,189.95","3,076.12",64.28295404
2019-04-01,"3,076.12","3,050.01","3,498.97","3,230",246.46906189
2019-04-02,"3,389.93","3,230.38","5,654.99","4,788.68","1,651.460096"
2019-04-03,"4,799.99","4,601.01","6,673.33","5,909.63","2,104.39593461"
2019-04-04,"5,800.04","5,092.89","5,959.88","5,484.6",800.44013778
2019-04-05,"5,497.3","5,350.01","5,793.62","5,538.99",396.71681886
2019-04-06,"5,535.2","5,475","6,269.89","5,834",635.57702896
2019-04-07,"5,834","5,774.09","6,179.99","5,999.03",473.22302888
2019-04-08,"6,072.37","5,603.17","6,075.68","5,743.63",413.88023363
2019-04-09,"5,767.08","5,555.31","5,815.99","5,739.65",204.82814816
2019-04-10,"5,689.97","5,150.04","5,924.99","5,466.74",521.95551172
2019-04-11,"5,466.18","4,755.26","5,466.18","5,131.71",387.98633058
2019-04-12,"5,130.77","5,002.57","5,499.99","5,397.96",244.96980783
2019-04-13,"5,398","5,210","5,398","5,309.72",189.95643252
2019-04-14,"5,270","5,246","5,899","5,779.98",264.80634722
2019-04-15,"5,779.98","5,590.01","6,289.99","5,834.46",863.85122808
2019-04-16,"5,938","5,699.99","6,099.99","5,903",294.48075748
2019-04-17,"5,903","5,733.01","5,955.94","5,929.31",121.51201661
2019-04-18,"5,860.03","5,500","5,920.01","5,649.54",298.92073342
2019-04-19,"5,648.81","5,601.02","5,899.99","5,788.99",212.45380453
2019-04-20,"5,788.99","5,605.01","5,788.99","5,650",139.42680158
2019-04-21,"5,650","5,310.02","5,689.99","5,473.88",247.45112738
2019-04-22,"5,489.51","5,353.99","5,780.19","5,642.81",152.05650734
2019-04-23,"5,642.81","5,350","5,786.23","5,526.71",215.39548591
2019-04-24,"5,526.71","5,150","5,526.71","5,423.68",190.11845827
2019-04-25,"5,358","4,900.01","5,440","5,144.6",144.72444409
2019-04-26,"5,101.02","4,760.34","5,149.98","4,900.23",96.63911025
2019-04-27,"4,983.84","4,900.03","5,060","4,960.03",47.26781737
